-0.580452,-1.92221,1.2592,-0.0616268,-0.630036,-0.321021,0.704416
-0.58449,-1.81831,1.2,-0.0616268,-0.640856,-0.298838,0.704416
-0.588527,-1.71307,1.1408,-0.0616262,-0.650894,-0.276291,0.704416
-0.592237,-1.6058,1.0864,-0.0616263,-0.66014,-0.253406,0.704416
-0.595293,-1.49581,1.0416,-0.0616268,-0.668582,-0.230213,0.704416
-0.597366,-1.38243,1.0112,-0.0616276,-0.676209,-0.206739,0.704416
-0.59813,-1.26495,1,-0.0616284,-0.683013,-0.183013,0.704416
-0.59689,-1.143,1,-0.0625017,-0.688906,-0.159954,0.704214
-0.593155,-1.01748,1,-0.0650226,-0.693806,-0.13836,0.703748
-0.5869,-0.889591,1,-0.0690346,-0.697709,-0.118074,0.703203
-0.5781,-0.760527,1,-0.074363,-0.700603,-0.0989397,0.702735
-0.566731,-0.631494,1,-0.0808205,-0.702474,-0.080806,0.702473
-0.552768,-0.503696,1,-0.0882068,-0.703313,-0.0635228,0.70252
-0.536187,-0.378335,1,-0.0963138,-0.703115,-0.0469434,0.702958
-0.516964,-0.256613,1,-0.104926,-0.701881,-0.0309252,0.703845
-0.495073,-0.139733,1,-0.113824,-0.699623,-0.015325,0.705221
-0.470491,-0.0288982,1,-0.122788,-0.696364,-2.35702e-08,0.707107
-0.443268,0.0750425,0.9944,-0.131598,-0.692137,0.0151928,0.709505
-0.413752,0.172652,0.9792,-0.140043,-0.686987,0.0304002,0.712399
-0.382368,0.264845,0.9568,-0.147913,-0.680969,0.0457733,0.715757
-0.34954,0.352537,0.9296,-0.155013,-0.674145,0.0614677,0.719528
-0.315691,0.436645,0.9,-0.161155,-0.666588,0.0776463,0.723644
-0.281245,0.518085,0.8704,-0.166166,-0.658373,0.0944783,0.728017
-0.246627,0.597771,0.8432,-0.169887,-0.649575,0.11214,0.73254
-0.21226,0.67662,0.8208,-0.172176,-0.640272,0.130816,0.737085
-0.178569,0.755547,0.8056,-0.172908,-0.630532,0.150696,0.7415
-0.145976,0.835468,0.8,-0.171976,-0.620419,0.171976,0.745607
-0.114891,0.917216,0.8,-0.167133,-0.610575,0.1975,0.748504
-0.0856628,1.00129,0.8,-0.157235,-0.601278,0.228957,0.749214
-0.0586243,1.08812,0.8,-0.143789,-0.591995,0.264751,0.747511
-0.0341091,1.17812,0.8,-0.128241,-0.58223,0.303232,0.743379
-0.0124506,1.2717,0.8,-0.111972,-0.571586,0.342725,0.737083
0.00601769,1.36929,0.8,-0.0962879,-0.5598,0.381582,0.72921
0.0209624,1.47131,0.8,-0.0823976,-0.546743,0.418212,0.720682
0.03205,1.57818,0.8,-0.0713899,-0.532395,0.451107,0.712714
0.0389471,1.69032,0.8,-0.0642077,-0.516802,0.478836,0.70676
0.0413202,1.80814,0.8,-0.0616284,-0.5,0.5,0.704416
0.0413202,1.9314,0.809616,-0.0615557,-0.482299,0.517096,0.704422
0.0413202,2.05712,0.836857,-0.0614715,-0.464023,0.533557,0.70443
0.0413202,2.18168,0.879313,-0.0613861,-0.445186,0.549372,0.704437
0.0413202,2.30143,0.934571,-0.06131,-0.425803,0.564528,0.704444
0.0413202,2.41273,1.00022,-0.0612539,-0.405888,0.579012,0.704449
0.0413202,2.51196,1.07386,-0.0612272,-0.385456,0.59281,0.704451
0.0413202,2.59547,1.15306,-0.0612407,-0.36452,0.605908,0.70445
0.0413202,2.65962,1.23543,-0.0613054,-0.343096,0.618292,0.704444
0.0413202,2.70078,1.31855,-0.0614312,-0.321196,0.629947,0.704433
0.0413202,2.71531,1.4,-0.0616284,-0.298836,0.640856,0.704416
0.0413202,2.70445,1.47779,-0.0618995,-0.276038,0.651001,0.704392
0.0413202,2.67374,1.55154,-0.0622137,-0.252856,0.660351,0.704365
0.0413202,2.62595,1.62129,-0.0625319,-0.229354,0.668877,0.704336
0.0413202,2.56384,1.68706,-0.0628163,-0.205597,0.676557,0.704311
0.0413202,2.49021,1.74888,-0.0630273,-0.181656,0.683375,0.704292
0.0413202,2.40782,1.8068,-0.0631262,-0.157599,0.689321,0.704283
0.0413202,2.31944,1.86084,-0.063075,-0.133497,0.694391,0.704288
0.0413202,2.22786,1.91103,-0.0628338,-0.10942,0.698589,0.70431
0.0413202,2.13584,1.95741,-0.0623645,-0.0854413,0.701926,0.704351
0.0413202,2.04617,2,-0.0616282,-0.0616285,0.704416,0.704416
0.0422194,1.96104,2.03892,-0.0605077,-0.0381941,0.708098,0.702479
0.0448712,1.88033,2.07457,-0.0592812,-0.0151829,0.714634,0.696817
0.0492073,1.80337,2.10744,-0.0584491,0.00758223,0.723436,0.687871
0.0551594,1.72947,2.138,-0.0584452,0.0302578,0.733872,0.676092
0.0626589,1.65794,2.16674,-0.0596415,0.052972,0.745293,0.661948
0.0716375,1.58809,2.19414,-0.0623515,0.0758208,0.757043,0.645948
0.0820268,1.51923,2.22069,-0.0668291,0.0988691,0.768484,0.628642
0.0937584,1.45068,2.24686,-0.0732681,0.122156,0.778999,0.610631
0.106764,1.38175,2.27313,-0.0817959,0.145704,0.788006,0.592559
0.120975,1.31176,2.3,-0.0924718,0.169531,0.794957,0.57511
0.13636,1.24016,2.32773,-0.105176,0.193562,0.799454,0.558878
0.153037,1.16705,2.35577,-0.11931,0.21736,0.801616,0.543996
0.171161,1.09267,2.38336,-0.134144,0.240462,0.801749,0.530454
0.190886,1.01725,2.40974,-0.148941,0.262483,0.800238,0.518207
0.212367,0.941042,2.43415,-0.162967,0.283118,0.797536,0.507172
0.235759,0.864276,2.45583,-0.175495,0.30214,0.794156,0.497222
0.261217,0.787196,2.47401,-0.185813,0.319397,0.790656,0.488182
0.288894,0.710041,2.48794,-0.193227,0.334805,0.787618,0.47982
0.318947,0.633051,2.49686,-0.197056,0.348343,0.785622,0.471831
0.35153,0.556465,2.5,-0.196628,0.360042,0.785221,0.463827
0.386795,0.480618,2.49931,-0.191501,0.370045,0.786802,0.455342
0.424892,0.406211,2.49744,-0.182133,0.37877,0.790261,0.445925
0.465967,0.334042,2.49468,-0.169226,0.386641,0.795299,0.435167
0.510166,0.264908,2.49133,-0.153508,0.394016,0.801562,0.422711
0.557636,0.199604,2.48768,-0.135735,0.401206,0.808659,0.408265
0.608524,0.138927,2.48403,-0.116691,0.408483,0.816189,0.391613
0.662977,0.0836744,2.48068,-0.097186,0.416084,0.823756,0.372632
0.72114,0.034642,2.47792,-0.0780519,0.424218,0.830989,0.35129
0.783162,-0.00737361,2.47605,-0.060136,0.43306,0.837547,0.327655
0.849187,-0.0415758,2.47536,-0.0442963,0.442749,0.843132,0.301892
0.919287,-0.0687029,2.47605,-0.0312515,0.453349,0.847534,0.274197
0.993224,-0.0904246,2.47792,-0.021153,0.464794,0.850709,0.244566
1.07069,-0.107342,2.48068,-0.0140141,0.476978,0.852618,0.212929
1.15135,-0.120054,2.48403,-0.00985689,0.489787,0.85317,0.1792
1.23492,-0.129163,2.48768,-0.00871375,0.503096,0.852224,0.143292
1.32106,-0.135269,2.49133,-0.0106263,0.516762,0.849585,0.105118
1.40948,-0.138973,2.49468,-0.0156461,0.530623,0.844998,0.0646015
1.49984,-0.140875,2.49744,-0.0238345,0.544495,0.838145,0.0216863
1.59185,-0.141576,2.49931,-0.0352586,0.558166,0.828642,-0.0236524
1.68518,-0.141676,2.5,-0.0499906,0.571394,0.816035,-0.0713938
1.77928,-0.137818,2.5,-0.068031,0.583906,0.799822,-0.121283
1.87264,-0.126588,2.5,-0.0890693,0.595442,0.779627,-0.172328
1.96348,-0.108505,2.5,-0.112655,0.605772,0.755286,-0.223365
2.05005,-0.084085,2.5,-0.138265,0.614718,0.726864,-0.273263
2.13059,-0.0538469,2.5,-0.165315,0.622179,0.694651,-0.320975
2.20334,-0.0183078,2.5,-0.193167,0.62815,0.659147,-0.365568
2.26653,0.0220148,2.5,-0.221147,0.632732,0.621042,-0.406265
2.31841,0.0666032,2.5,-0.248556,0.636142,0.581174,-0.442471
2.35721,0.11494,2.5,-0.274688,0.638707,0.54049,-0.473783
2.38118,0.166507,2.5,0.298836,-0.640856,-0.5,0.5
2.3956,0.220864,2.486,0.320424,-0.643043,-0.46062,0.521204
2.40714,0.277877,2.448,0.339374,-0.645504,-0.42277,0.537974
2.41614,0.337487,2.392,0.355746,-0.648378,-0.386648,0.550957
2.42289,0.399637,2.324,0.369613,-0.651759,-0.352356,0.56075
2.42774,0.46427,2.25,0.381059,-0.655698,-0.319918,0.567897
2.43098,0.531327,2.176,0.390178,-0.660205,-0.289299,0.572884
2.43295,0.600751,2.108,0.397072,-0.665258,-0.260421,0.576148
2.43396,0.672484,2.052,0.401854,-0.670801,-0.233171,0.578075
2.43433,0.746469,2.014,0.404646,-0.676754,-0.207417,0.579002
2.43439,0.822648,2,0.40558,-0.683013,-0.183013,0.579228
2.43439,0.900937,2,0.404637,-0.689551,-0.159945,0.578969
2.43439,0.981142,2,0.401574,-0.696465,-0.138402,0.578376
2.43439,1.06304,2,0.396194,-0.703801,-0.118533,0.57762
2.43439,1.14642,2,0.388301,-0.711579,-0.100487,0.576871
2.43439,1.23106,2,0.377695,-0.71979,-0.0844187,0.5763
2.43439,1.31674,2,0.364177,-0.72839,-0.0704911,0.576068
2.43439,1.40324,2,0.347549,-0.737289,-0.0588767,0.576324
2.43439,1.49034,2,0.327616,-0.746351,-0.0497627,0.577193
2.43439,1.57781,2,0.304191,-0.755386,-0.0433572,0.578775
2.43439,1.66546,2,0.277098,-0.764142,-0.0398896,0.58113
2.43923,1.75278,2,0.246221,-0.77229,-0.0395823,0.584274
2.45354,1.83831,2,0.211636,-0.77939,-0.042557,0.588175
2.47695,1.9203,2,0.173504,-0.78496,-0.048924,0.592741
2.50913,1.99701,2,0.132042,-0.788499,-0.0588067,0.59781
2.54972,2.06669,2,0.087527,-0.789502,-0.0723339,0.603153
2.59838,2.12761,2,0.0403015,-0.787468,-0.0896334,0.60847
2.65476,2.17802,2,-0.00922012,-0.781917,-0.110817,0.613385
2.71851,2.21619,2,-0.0605522,-0.7724,-0.135965,0.617451
2.78928,2.24036,2,-0.113141,-0.75852,-0.165122,0.620146
2.86673,2.24881,2,-0.166366,-0.739942,-0.198267,0.620885
2.95008,2.24187,1.99371,-0.219334,-0.716477,-0.235121,0.61909
3.03688,2.22204,1.97662,-0.270324,-0.688409,-0.274591,0.614506
3.12425,2.1908,1.95145,-0.317587,-0.656515,-0.315343,0.607195
3.2093,2.14962,1.92088,-0.359656,-0.621962,-0.356045,0.59753
3.28918,2.1,1.88762,-0.395411,-0.586225,-0.395407,0.586211
3.36098,2.04342,1.85435,-0.424087,-0.550965,-0.43223,0.574252
3.42184,1.98135,1.82378,-0.445257,-0.517905,-0.465419,0.562944
3.46887,1.91527,1.79861,-0.458755,-0.488709,-0.493982,0.553795
3.4992,1.84667,1.78152,-0.464578,-0.464869,-0.516982,0.548447
3.50995,1.77703,1.77523,-0.462749,-0.447614,-0.533446,0.54858
3.50957,1.70754,1.77648,-0.455109,-0.43581,-0.544702,0.553395
3.50853,1.63825,1.77988,-0.444014,-0.42726,-0.553095,0.560702
3.50695,1.56889,1.78489,-0.430118,-0.421323,-0.559087,0.570007
3.50497,1.49923,1.79098,-0.413998,-0.417359,-0.563154,0.580753
3.50273,1.42902,1.7976,-0.396182,-0.414762,-0.565809,0.592345
3.50035,1.358,1.80422,-0.377173,-0.412976,-0.567611,0.60416
3.49797,1.28593,1.81031,-0.357458,-0.411521,-0.56917,0.615565
3.49572,1.21255,1.81532,-0.337516,-0.409997,-0.571149,0.625919
3.49375,1.13763,1.81872,-0.317821,-0.408091,-0.574257,0.634572
3.49217,1.06091,1.81998,-0.298836,-0.40558,-0.579228,0.640856
3.49099,0.982343,1.81182,-0.280932,-0.402378,-0.58667,0.644195
3.48967,0.902661,1.78969,-0.26413,-0.398679,-0.596625,0.644461
3.48754,0.822803,1.75707,-0.24837,-0.394722,-0.608955,0.641624
3.48392,0.743703,1.71747,-0.2336,-0.390726,-0.62348,0.635639
3.47814,0.666297,1.67437,-0.219779,-0.386894,-0.639978,0.626449
3.46953,0.59152,1.63126,-0.206879,-0.383404,-0.658191,0.613994
3.45741,0.520307,1.59166,-0.194888,-0.380418,-0.677822,0.598212
3.44112,0.453594,1.55904,-0.183811,-0.37808,-0.698544,0.579056
3.41997,0.392315,1.53691,-0.173669,-0.376511,-0.719999,0.556489
3.39329,0.337406,1.52875,-0.1645,-0.375809,-0.741807,0.530498
3.35792,0.289527,1.53075,-0.15629,-0.376082,-0.763476,0.501239
3.31204,0.248233,1.53616,0.148759,0.377515,0.784177,-0.469488
3.25701,0.212808,1.54414,0.14156,0.380273,0.803127,-0.436281
3.1942,0.182533,1.55383,0.134328,0.384474,0.819709,-0.402757
3.12499,0.156688,1.56438,0.126667,0.390191,0.833489,-0.370138
3.05072,0.134557,1.57492,0.118127,0.397451,0.844208,-0.339695
2.97277,0.115419,1.58461,0.108192,0.406233,0.851753,-0.312708
2.8925,0.0985569,1.59259,0.0962641,0.416452,0.856122,-0.29044
2.81128,0.0832521,1.598,0.0816516,0.427936,0.857363,-0.274102
2.73047,0.0687861,1.6,0.0635667,0.440395,0.855498,-0.264828
2.65129,0.054474,1.6,0.0430775,0.453189,0.851568,-0.259992
2.57431,0.0397657,1.6,0.0216461,0.465858,0.84659,-0.256502
2.49996,0.0241447,1.6,-0.00101221,0.478234,0.840484,-0.254713
2.42867,0.00709469,1.6,-0.0251991,0.490097,0.833168,-0.254953
2.36086,-0.0119008,1.6,-0.0512284,0.501173,0.82455,-0.257526
2.29697,-0.0333582,1.6,-0.0794165,0.511118,0.814517,-0.262704
2.23742,-0.0577939,1.6,-0.110073,0.519518,0.802928,-0.270723
2.18263,-0.0857244,1.6,-0.143486,0.525869,0.789605,-0.281774
2.13303,-0.117666,1.6,-0.179902,0.529572,0.774322,-0.295997
2.08905,-0.154135,1.6,-0.219498,0.529916,0.756798,-0.313476
2.05098,-0.195548,1.6,-0.262126,0.526189,0.736835,-0.333899
2.01856,-0.24192,1.6,-0.306611,0.518176,0.714833,-0.355665
1.99141,-0.293165,1.6,-0.351503,0.50611,0.691501,-0.376994
1.96914,-0.349199,1.6,-0.395398,0.490628,0.667747,-0.396306
1.95137,-0.409937,1.6,-0.437015,0.472771,0.644643,-0.412238
1.93769,-0.475292,1.6,-0.475258,0.453942,0.623375,-0.423639
1.92774,-0.545181,1.6,-0.509244,0.435843,0.605155,-0.429534
1.9211,-0.619517,1.6,-0.538281,0.420389,0.591128,-0.429063
1.91741,-0.698216,1.6,-0.5618,0.409616,0.582263,-0.421385
1.91626,-0.781192,1.6,-0.579228,0.40558,0.579228,-0.40558
1.91626,-0.86824,1.6,0.593029,-0.40558,-0.579228,0.385118
1.91626,-0.958673,1.6,0.606109,-0.40558,-0.579228,0.364187
1.91626,-1.05168,1.6,0.618449,-0.405581,-0.579227,0.342813
1.91626,-1.14646,1.6,0.630036,-0.405581,-0.579227,0.321021
1.91626,-1.24221,1.6,0.640856,-0.405581,-0.579227,0.298838
1.91626,-1.33811,1.6,0.650895,-0.405581,-0.579227,0.27629
1.91626,-1.43335,1.6,0.660141,-0.405582,-0.579227,0.253406
1.91626,-1.52714,1.6,0.668582,-0.405581,-0.579227,0.230213
1.91626,-1.61866,1.6,0.676209,-0.405581,-0.579227,0.206739
1.91626,-1.7071,1.6,0.683013,-0.40558,-0.579228,0.183013
1.91626,-1.79193,1.592,0.689019,-0.405518,-0.579215,0.159114
1.91626,-1.87364,1.56979,0.694399,-0.405091,-0.579136,0.135325
1.91626,-1.953,1.53603,0.699355,-0.403928,-0.578969,0.111977
1.91626,-2.03078,1.49338,0.704091,-0.401647,-0.578742,0.0894038
1.91626,-2.10775,1.4445,0.708799,-0.397864,-0.578527,0.0679378
1.91626,-2.18466,1.39207,0.713657,-0.39219,-0.578434,0.0479124
1.91626,-2.2623,1.33874,0.71882,-0.384231,-0.578605,0.0296647
1.91626,-2.34142,1.28717,0.724409,-0.37359,-0.579206,0.013539
1.91626,-2.42279,1.24004,0.730493,-0.359863,-0.580412,-0.000110542
1.91626,-2.50718,1.2,0.737084,-0.342642,-0.582395,-0.0109109
1.92529,-2.59499,1.16784,0.74501,-0.319429,-0.585357,-0.0168227
1.95105,-2.68517,1.14209,0.754209,-0.288859,-0.58945,-0.0166927
1.99156,-2.77631,1.12203,0.76332,-0.252294,-0.594609,-0.0114382
2.04483,-2.867,1.10696,0.771107,-0.211216,-0.600648,-0.00196972
2.10888,-2.95582,1.09616,0.776571,-0.167239,-0.607332,0.0107833
2.18172,-3.04137,1.08892,0.779028,-0.122078,-0.614447,0.0258471
2.26136,-3.12223,1.08453,0.778153,-0.0775095,-0.621844,0.042188
2.34581,-3.19699,1.08227,0.773991,-0.0353019,-0.62948,0.0587017
2.4331,-3.26423,1.08144,0.766922,0.00284395,-0.63743,0.0742063
2.52123,-3.32254,1.08132,0.75759,0.0353485,-0.645881,0.087439
2.60859,-3.37092,1.08465,0.746772,0.0612221,-0.65505,0.0974332
2.69503,-3.40997,1.09367,0.735055,0.0813313,-0.664918,0.104707
2.78077,-3.44067,1.10696,0.722755,0.0969702,-0.675338,0.110187
2.86602,-3.46403,1.1231,0.710001,0.109386,-0.686107,0.114849
2.95102,-3.48106,1.14066,-0.696795,-0.119764,0.696993,-0.119728
3.03597,-3.49274,1.15823,-0.683054,-0.129213,0.707733,-0.125916
3.12109,-3.50009,1.17437,-0.668637,-0.138768,0.718023,-0.134575
3.20661,-3.5041,1.18766,-0.653345,-0.149367,0.727493,-0.146916
3.29275,-3.50577,1.19668,-0.636919,-0.161851,0.735648,-0.164196
3.37972,-3.50611,1.2,-0.61902,-0.176945,0.741808,-0.187687
3.46739,-3.4931,1.2,-0.599308,-0.194897,0.745136,-0.218213
3.55415,-3.45631,1.2,-0.577834,-0.214528,0.74509,-0.254806
3.63804,-3.3991,1.2,-0.554881,-0.234419,0.74133,-0.295949
3.71711,-3.32481,1.2,-0.530894,-0.253309,0.733733,-0.340033
3.78939,-3.23679,1.2,-0.506481,-0.270123,0.722472,-0.385414
3.85292,-3.13841,1.2,-0.482383,-0.283985,0.708061,-0.430476
3.90575,-3.03301,1.2,-0.459422,-0.294219,0.691365,-0.47369
3.94591,-2.92394,1.2,0.438445,0.300328,-0.67358,0.513672
3.97144,-2.81456,1.2,0.420262,0.301957,-0.656184,0.549203
3.98039,-2.70823,1.2,0.40558,0.298836,-0.640857,0.579228
3.98039,-2.60765,1.2112,0.394787,0.290936,-0.629053,0.603152
3.98039,-2.51307,1.2416,0.387483,0.279048,-0.620808,0.621761
3.98039,-2.42406,1.2864,0.383038,0.264048,-0.615594,0.636085
3.98039,-2.34023,1.3408,0.380824,0.246698,-0.612703,0.647076
3.98039,-2.26115,1.4,0.38026,0.227699,-0.611305,0.655639
3.98039,-2.18643,1.4592,0.380848,0.207714,-0.610486,0.662658
3.98039,-2.11566,1.5136,0.382202,0.187398,-0.609281,0.669014
3.98039,-2.04842,1.5584,0.384049,0.167409,-0.606686,0.675583
3.98039,-1.98431,1.5888,0.386236,0.148419,-0.601664,0.683224
3.98039,-1.92293,1.6,0.388717,0.13112,-0.593133,0.692749
